source_candidates_csv,run_id,method,instance,seed,generation,rank,storage_total,pick_faces,interior_storage,retrieval_penalty,candidate_id,layout_signature
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s115\runs\AT_S_comercial_layout_AW_3\seed_115\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_115,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,115,14,0,222,115,107,74.0,9,b41b2678f47c3e9bfe9aa6316c7790f5ace7089f
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s115\runs\AT_S_comercial_layout_AW_3\seed_115\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_115,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,115,14,1,222,115,107,107.0,10,a13494f6aa090e10b6ffeff3cbd3e8aae05c5505
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,1,207,104,103,141.0,1,9d3d21d36a6671b620f72af434eb1fd0be3a0f4e
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,1,207,104,103,141.0,2,17566a936b0a83eaa90be3aca0f6ae7aafd53551
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,2,207,104,103,176.0,3,f03482f4c3e8943fd1d8a7356a54c2341286baac
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,1,198,96,102,126.0,7,4fbda55a4b9008306093d3bf65d5bdfac05d2bde
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,2,234,107,127,184.0,8,b4d3081b418ee664c2e14f6da6fe945949d53470
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,2,234,107,127,184.0,9,f58db195176e0328e738ab30fdd0d22f3c15ba93
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,3,234,107,127,224.0,10,c1143b846bdf559c06a887439567b47b3f22e2ec
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,0,222,120,102,118.0,11,c7821f85912c8e5c3b6ca7ddc3262e68ecac8a29
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,0,222,120,102,118.0,12,819b823d42066f1be4d37e503ecee22d07e5a6b0
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,1,222,120,102,151.0,13,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,3,213,98,115,319.0,14,23ef570038b4a2e4003284fcf16d928fbd63ba52
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,3,213,97,116,294.0,15,3f71d3604ac758ed2fc64782659a5c5b78ec10af
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,3,213,97,116,294.0,16,8fd75ce86e637920b9767990b8639d15c3a9c885
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,0,222,115,107,74.0,17,313e3f681b33bc30f90444b0b1b5dd821fed5c79
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,1,264,124,140,220.0,18,97e98cf5a19137e4615722da1bdb4778bc57cbe3
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,1,264,124,140,220.0,19,6ae8b1bd832fc740d0dfbc7e61143b8d5f7b71ea
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,1,264,124,140,220.0,20,cd1e51a231a34a7a16e55f52340d009aaca24055
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,0,246,125,121,220.0,21,b7b547cb4691e62927f5ec7084cd7b1a79656bde
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,0,246,125,121,220.0,22,8fa87276d2b14fc4f92952c7fc191729e3f9d77e
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,0,246,125,121,220.0,23,e0fad9e658853185297715315da7e4e7f9350fec
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,1,225,115,110,149.0,24,ae825089721f98e0d9805014401719023ff6a664
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,0,1,225,115,110,149.0,25,0a75f2b327085dc5778e0a33aad21dbd318e0a85
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,0,222,120,102,118.0,1,c7821f85912c8e5c3b6ca7ddc3262e68ecac8a29
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,0,222,120,102,118.0,2,819b823d42066f1be4d37e503ecee22d07e5a6b0
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,0,222,115,107,74.0,3,313e3f681b33bc30f90444b0b1b5dd821fed5c79
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,0,204,110,94,69.0,4,11d3ebe88426626fb11b9066022940c913788a88
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,0,264,124,140,220.0,5,bff1f598ae060a0390c10f5de0cbed5ac1213ca5
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,2,264,120,144,220.0,6,faf111ea2d7b61d8d8cfd2201424f26ba114409d
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,3,264,92,172,284.0,7,9d4f477c70bbe9725bd3f4830375a1732b6b7df2
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,1,222,120,102,151.0,8,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,1,249,123,126,228.0,9,527782c0f63e2d23e929468edf419ace24e96a7b
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,0,249,123,126,180.0,10,e0d925e4dda12dce5bdacd005384655ca7744b80
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,0,249,123,126,180.0,11,5746b08b3776422e0780d272b1aa6262f068f19d
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,2,213,98,115,319.0,12,23ef570038b4a2e4003284fcf16d928fbd63ba52
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,2,213,97,116,186.0,13,b4012e63027e98af1c9b903c6073f2c7d839fa07
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,2,213,97,116,186.0,14,5d31a8ee0a0514c37e90291823b55cfda5397753
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,3,213,97,116,294.0,15,3f71d3604ac758ed2fc64782659a5c5b78ec10af
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,3,213,97,116,294.0,16,8fd75ce86e637920b9767990b8639d15c3a9c885
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,1,1,222,120,102,151.0,17,2035ca093874466b8e7b1e9f7aa71b738528a47d
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,2,3,234,107,127,416.0,1,0f0d1a058f65b8a0746d488ccb697df709729c97
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,2,2,234,107,127,328.0,2,50c17a0a01e40dc419bb628a97be61bf9b69f85b
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,2,2,234,107,127,328.0,3,7b644daa2547201c5d08b35842ad945cbb28b5e9
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,2,0,234,127,107,89.0,4,02eb0b54c6dd00fb01351bf57377ea9aaccaed72
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,2,3,207,104,103,344.0,8,cb1343380110b3189ce0a49cd3bbd0b80591b9dd
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,2,2,207,104,103,267.0,9,d2594743c127de8784a3f78c820ad2d01666feb8
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,2,2,207,104,103,267.0,10,dfba6e6310ef2f9b0ce287fae7ed9faac7db102b
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,2,0,222,120,102,118.0,11,c7821f85912c8e5c3b6ca7ddc3262e68ecac8a29
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,2,0,222,120,102,118.0,12,819b823d42066f1be4d37e503ecee22d07e5a6b0
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,2,1,222,120,102,151.0,13,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,2,3,213,86,127,331.0,14,7d2a05b26a3a26d04b0d06b34c01e28fcd1f6884
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,0,222,120,102,118.0,1,c7821f85912c8e5c3b6ca7ddc3262e68ecac8a29
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,0,222,120,102,118.0,2,819b823d42066f1be4d37e503ecee22d07e5a6b0
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,1,222,120,102,151.0,3,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,1,249,123,126,228.0,4,527782c0f63e2d23e929468edf419ace24e96a7b
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,0,249,123,126,180.0,5,e0d925e4dda12dce5bdacd005384655ca7744b80
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,0,249,123,126,180.0,6,5746b08b3776422e0780d272b1aa6262f068f19d
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,1,222,120,102,151.0,7,2035ca093874466b8e7b1e9f7aa71b738528a47d
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,2,234,107,127,184.0,11,b4d3081b418ee664c2e14f6da6fe945949d53470
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,2,234,107,127,184.0,12,f58db195176e0328e738ab30fdd0d22f3c15ba93
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,3,234,107,127,224.0,13,c1143b846bdf559c06a887439567b47b3f22e2ec
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,0,222,115,107,74.0,14,313e3f681b33bc30f90444b0b1b5dd821fed5c79
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,1,225,115,110,149.0,15,ae825089721f98e0d9805014401719023ff6a664
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,3,1,225,115,110,149.0,16,0a75f2b327085dc5778e0a33aad21dbd318e0a85
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,4,2,225,115,110,149.0,1,ae825089721f98e0d9805014401719023ff6a664
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,4,2,225,115,110,149.0,2,0a75f2b327085dc5778e0a33aad21dbd318e0a85
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,4,3,225,93,132,226.0,3,3fc0967e8cf1acc9db002871d4c6fad00e132dd7
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,4,0,222,115,107,74.0,4,313e3f681b33bc30f90444b0b1b5dd821fed5c79
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,4,0,222,115,107,74.0,5,b41b2678f47c3e9bfe9aa6316c7790f5ace7089f
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,4,1,222,115,107,107.0,6,a13494f6aa090e10b6ffeff3cbd3e8aae05c5505
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,4,0,222,120,102,118.0,10,c7821f85912c8e5c3b6ca7ddc3262e68ecac8a29
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,4,0,222,120,102,118.0,11,819b823d42066f1be4d37e503ecee22d07e5a6b0
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,4,1,222,120,102,151.0,12,8ba645c74da6577ac7820f92db785eac755acc05
revision_30seed_final_clean_run\p11\nsga2\profile__p11__nsga2__AT_S_AW3__s116\runs\AT_S_comercial_layout_AW_3\seed_116\candidates.csv,proposed_nsga2_bs_AT_S_comercial_layout_AW_3_seed_116,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,4,2,249,123,126,228.0,13,527782c0f63e2d23e929468edf419ace24e96a7b
